21/04/2024, 23:44:58	20bf6797-c5f5-434c-aa33-294973ad3b17	Error:Not Allowed by CORS	POST	/staff	undefined
21/04/2024, 23:56:00	88c4977a-c71d-4863-8e1e-692b582dcea8	Error:Not Allowed by CORS	OPTIONS	/auth/login/student	http://localhost:3000
21/04/2024, 23:56:00	827751ef-08f6-4cfe-8cfe-9edca1d94656	Error:Not Allowed by CORS	OPTIONS	/auth/login/student	http://localhost:3000
21/04/2024, 23:56:00	19ccca85-dd0c-4757-8571-5bdd04bf1cfb	Error:Not Allowed by CORS	OPTIONS	/auth/login/student	http://localhost:3000
21/04/2024, 23:56:00	c66c9042-a341-49e1-8b96-f2b4a19a18fa	Error:Not Allowed by CORS	OPTIONS	/student	http://localhost:3000
21/04/2024, 23:56:00	c781bc91-7898-41f9-af42-05dde6dbabad	Error:Not Allowed by CORS	OPTIONS	/student	http://localhost:3000
21/04/2024, 23:56:00	dd9c316a-5d03-4a84-ad9b-ce5bc92152cf	Error:Not Allowed by CORS	OPTIONS	/student	http://localhost:3000
21/04/2024, 23:59:33	145970c0-9fd8-46e6-a0a6-5a8af520d9ec	Error:Not Allowed by CORS	GET	/paper/student/66255b3517ca4de46a522be2	undefined
21/04/2024, 23:59:33	57b57487-962e-464f-9ee9-049958223d8c	Error:Not Allowed by CORS	GET	/paper/student/66255b3517ca4de46a522be2	undefined
21/04/2024, 23:59:33	1ab3a442-41f7-4cab-93aa-aa7ee96316e5	Error:Not Allowed by CORS	GET	/paper/staff/662555c529f610aa4cc8495e	undefined
21/04/2024, 23:59:33	684f43a4-b01d-4475-b725-bf60911697fb	Error:Not Allowed by CORS	GET	/paper/staff/662555c529f610aa4cc8495e	undefined
21/04/2024, 23:59:33	83dff79a-b884-43d3-9d16-836e51099a79	Error:Not Allowed by CORS	GET	/static/js/src_Components_Queries_StaffApproval_js.chunk.js	undefined
21/04/2024, 23:59:33	d9f4c29d-f95b-412d-828b-2634638be85a	Error:Not Allowed by CORS	GET	/static/js/src_Components_Forms_PaperForm_js.chunk.js	undefined
21/04/2024, 23:59:33	827e4e34-e2e6-461b-92cf-6cd1134ab924	Error:Not Allowed by CORS	GET	/time_schedule/662555c529f610aa4cc8495e	undefined
21/04/2024, 23:59:33	05f2d53e-1762-431e-aca1-6d3191434dd7	Error:Not Allowed by CORS	GET	/time_schedule/662555c529f610aa4cc8495e	undefined
21/04/2024, 23:59:33	171d035f-8b70-4421-a94c-2c629d87e9cc	Error:Not Allowed by CORS	GET	/static/js/src_Components_Forms_InternalResultForm_js.chunk.js	undefined
21/04/2024, 23:59:33	ca60df77-4392-4d88-9cc9-da9d9a039fbb	Error:Not Allowed by CORS	GET	/static/js/src_Components_Queries_Attendance_js.chunk.js	undefined
21/04/2024, 23:59:33	58660b60-f22b-4dcd-a7ef-e5686ef8ee7a	Error:Not Allowed by CORS	GET	/staff/662555c529f610aa4cc8495e	undefined
21/04/2024, 23:59:33	7cd8dc67-8f5f-4f21-86af-f171049db501	Error:Not Allowed by CORS	GET	/staff/662555c529f610aa4cc8495e	undefined
21/04/2024, 23:59:33	d1f80c2e-eb1c-4e7c-a30e-990082bdb08e	Error:Not Allowed by CORS	GET	/paper/staff/662555c529f610aa4cc8495e	undefined
21/04/2024, 23:59:33	31b9d872-b7cd-4ac8-9cb6-9c78472f0f1e	Error:Not Allowed by CORS	GET	/paper/staff/662555c529f610aa4cc8495e	undefined
21/04/2024, 23:59:33	97cd95a6-3e98-4766-a5b9-80d1470afbd0	Error:Not Allowed by CORS	GET	/dash/approve_staff	undefined
21/04/2024, 23:59:33	f068d5e2-f9dc-47f8-ba26-6a82221ef454	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	e27e855a-3c8a-4bd5-a55d-368631e40fd3	Error:Not Allowed by CORS	GET	/dash/approve_staff	undefined
21/04/2024, 23:59:33	402481e7-3542-4b4a-a4cd-62280a64e3ef	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	ff49acbb-3af4-461b-be3d-291f4c55413e	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	cae70fbd-6d7f-4f75-9aaf-61ae1e1608ee	Error:Not Allowed by CORS	GET	/dash	undefined
21/04/2024, 23:59:33	b0058388-d2e9-4170-82ef-94834c4b99e4	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	621b18c8-647d-4357-8253-e31dad394d4a	Error:Not Allowed by CORS	GET	/dash	undefined
21/04/2024, 23:59:33	fabcb411-be67-4799-a27b-c29fdee0fee3	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	d193c1c3-5543-41d7-8f4a-c538ecc5711d	Error:Not Allowed by CORS	GET	/dash	undefined
21/04/2024, 23:59:33	24a27ce8-c117-4b3a-abb8-57d3731b1bd5	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	b0e6b66b-f33b-4323-96de-e2027766eb74	Error:Not Allowed by CORS	GET	/dash	undefined
21/04/2024, 23:59:33	a3a6fbed-c656-4311-8434-4d9a96a550f7	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	2edd33b1-dd8b-4287-9834-7968a55f4a8e	Error:Not Allowed by CORS	GET	/	undefined
21/04/2024, 23:59:33	139ed4e7-4fd7-4ce8-ab1e-414ede483794	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	27738402-b5da-4542-aa67-ac66ea5205b6	Error:Not Allowed by CORS	GET	/	undefined
21/04/2024, 23:59:33	0c078b61-9b30-46b4-b446-3ceab823a8f6	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	6aa72efb-1772-458e-bab6-1e18aedc98be	Error:Not Allowed by CORS	GET	/	undefined
21/04/2024, 23:59:33	d6631e9c-b691-4983-b567-22dab124cde7	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
21/04/2024, 23:59:33	bed873c8-349e-453c-8d2e-ccc8cf838fd5	Error:Not Allowed by CORS	GET	/	undefined
21/04/2024, 23:59:33	46238a14-a1d7-4d30-9dbb-3177662d64b0	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
22/04/2024, 09:48:21	a10e53c3-12e6-4897-b0c9-9480c6bdb79c	Error:Not Allowed by CORS	GET	/	undefined
22/04/2024, 09:48:21	595e6643-aa82-4802-9ea5-4c1e3ace1d38	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
22/04/2024, 10:14:01	972fbd9f-b7ee-483a-8690-9579781d5b81	Error:Not Allowed by CORS	GET	/	undefined
22/04/2024, 10:14:01	61d5eeac-afb1-48e1-8366-67298ac8f15f	Error:Not Allowed by CORS	GET	/favicon.ico	undefined
